CUSTOMER_ID,RENEWED,TOTAL_SESSIONS,GROSS_SESSION_LENGTH,ACTIVE_DAYS,ACTIVE_QUARTERS,AVG_SESSIONS_PER_QUARTER,AVG_SESSION_LENGTH_PER_DAY,AGE,EDUCATION,INCOME_LEVEL,DEVICE_TYPE,TECH_COMFORT_SCORE
338024,1,111,5049,3,3,37.000000,1683.000000,25,Post-Graduate,Medium,Multi-device,3
279352,1,224,12337,5,4,56.000000,2467.400000,47,Post-Graduate,Medium,Desktop-only,3
328461,1,28,807,2,2,14.000000,403.500000,35,Graduate,High,Multi-device,5
257817,1,85,3679,3,3,28.333333,1226.333333,30,Graduate,High,Desktop-only,4
358806,1,1,5,1,1,1.000000,5.000000,42,Post-Graduate,Medium,Mobile-only,3
258388,1,1,27,1,1,1.000000,27.000000,52,Graduate,High,Mobile-only,5
352773,1,13,430,1,1,13.000000,430.000000,32,Other,High,Multi-device,4
364410,1,160,8380,4,3,53.333333,2095.000000,33,Post-Graduate,Low,Desktop-only,2
260713,1,209,11560,5,4,52.250000,2312.000000,40,Post-Graduate,Medium,Desktop-only,3
362332,1,87,4696,2,2,43.500000,2348.000000,49,Other,Very High,Mobile-only,2
359923,1,35,809,3,3,11.666667,269.666667,22,Graduate,Low,Multi-device,5
377838,1,66,1875,4,3,22.000000,468.750000,50,Graduate,Medium,Multi-device,2
382904,1,121,7617,3,3,40.333333,2539.000000,44,Post-Graduate,Very High,Desktop-only,2
271944,1,61,2931,2,2,30.500000,1465.500000,29,Post-Graduate,Low,Desktop-only,2
393549,1,13,275,3,3,4.333333,91.666667,27,Post-Graduate,High,Multi-device,5
75915,1,18,459,2,2,9.000000,229.500000,37,Graduate,High,Multi-device,5
90684,1,11,143,3,3,3.666667,47.666667,32,Post-Graduate,Medium,Multi-device,2
148133,1,11,91,3,3,3.666667,30.333333,44,Graduate,High,Multi-device,5
218905,1,24,388,2,1,24.000000,194.000000,36,Graduate,Medium,Multi-device,4
378887,1,23,323,2,2,11.500000,161.500000,29,Other,High,Multi-device,5
380805,1,27,864,2,1,27.000000,432.000000,31,Graduate,High,Multi-device,5
396179,1,38,1332,2,2,19.000000,666.000000,40,Post-Graduate,Medium,Multi-device,2
365374,0,73,2937,3,2,36.500000,979.000000,46,Other,Low,Mobile-only,3
378801,1,59,1656,3,3,19.666667,552.000000,24,Graduate,High,Multi-device,5
406775,1,189,10816,5,4,47.250000,2163.200000,34,Post-Graduate,Medium,Multi-device,3
388335,1,151,9269,4,3,50.333333,2317.250000,39,Graduate,High,Multi-device,4
359896,1,37,993,3,3,12.333333,331.000000,35,Post-Graduate,Medium,Desktop-only,3
360267,1,112,4971,4,4,28.000000,1242.750000,44,Graduate,High,Multi-device,4
372774,1,140,7768,3,2,70.000000,2589.333333,37,Post-Graduate,High,Desktop-only,2
415111,1,93,3708,4,4,23.250000,927.000000,37,Graduate,Low,Multi-device,4
395245,1,8,135,2,2,4.000000,67.500000,40,Graduate,High,Desktop-only,4
266490,1,126,7416,3,3,42.000000,2472.000000,23,Other,Very High,Multi-device,5
431079,1,10,300,2,2,5.000000,150.000000,31,Graduate,Low,Multi-device,5
426091,1,15,408,1,1,15.000000,408.000000,24,Graduate,High,Multi-device,5
387316,1,52,1204,4,4,13.000000,301.000000,27,Graduate,Medium,Multi-device,4
388902,1,66,1221,4,4,16.500000,305.250000,46,Graduate,High,Mobile-only,5
399342,1,46,1219,4,4,11.500000,304.750000,36,Post-Graduate,Medium,Desktop-only,2
393229,1,6,75,3,3,2.000000,25.000000,30,Graduate,High,Mobile-only,5
399166,1,9,153,3,3,3.000000,51.000000,30,Graduate,High,Multi-device,5
289807,1,21,448,1,1,21.000000,448.000000,32,Graduate,High,Multi-device,5
290685,1,144,8419,4,4,36.000000,2104.750000,37,Post-Graduate,Medium,Multi-device,3
287187,1,26,1019,2,2,13.000000,509.500000,41,Post-Graduate,Medium,Multi-device,2
438138,1,87,3294,3,3,29.000000,1098.000000,53,Other,Very High,Mobile-only,2
443968,1,100,3068,4,3,33.333333,767.000000,42,Graduate,High,Multi-device,4
439307,1,46,1290,4,4,11.500000,322.500000,40,Post-Graduate,High,Multi-device,4
439505,1,53,2643,1,1,53.000000,2643.000000,47,Other,Very High,Desktop-only,2
449036,1,90,4696,2,2,45.000000,2348.000000,31,Post-Graduate,Medium,Desktop-only,3
385725,1,111,6537,3,3,37.000000,2179.000000,30,Post-Graduate,High,Multi-device,3
452649,1,120,7828,3,3,40.000000,2609.333333,35,Post-Graduate,Medium,Desktop-only,3
462769,1,163,9213,4,4,40.750000,2303.250000,37,Post-Graduate,Medium,Multi-device,3
308667,1,107,4065,4,4,26.750000,1016.250000,37,Post-Graduate,Medium,Desktop-only,3
204413,0,2,20,2,2,1.000000,10.000000,23,High School,Low,Mobile-only,3
283927,1,128,8127,3,3,42.666667,2709.000000,24,Post-Graduate,Medium,Desktop-only,3
278723,1,89,4136,3,3,29.666667,1378.666667,39,Graduate,High,Multi-device,2
265745,1,14,195,3,3,4.666667,65.000000,41,Graduate,Low,Multi-device,5
433392,1,72,2428,3,3,24.000000,809.333333,25,High School,Very High,Mobile-only,2
463139,1,7,193,1,1,7.000000,193.000000,32,High School,Low,Mobile-only,1
479041,1,66,2948,3,2,33.000000,982.666667,38,Graduate,Medium,Multi-device,4
34456,1,40,1068,3,2,20.000000,356.000000,37,Post-Graduate,Low,Multi-device,3
49892,1,71,2728,2,2,35.500000,1364.000000,25,Post-Graduate,Medium,Desktop-only,3
117985,1,123,7932,3,3,41.000000,2644.000000,46,Post-Graduate,High,Desktop-only,3
197044,1,10,298,1,1,10.000000,298.000000,38,Graduate,High,Multi-device,5
279342,0,30,979,2,2,15.000000,489.500000,23,High School,Low,Mobile-only,1
345464,1,230,12272,5,4,57.500000,2454.400000,43,Post-Graduate,Medium,Desktop-only,3
372583,1,70,4919,2,2,35.000000,2459.500000,33,Post-Graduate,Medium,Desktop-only,3
312286,1,181,8353,4,4,45.250000,2088.250000,47,Post-Graduate,Medium,Multi-device,3
466262,1,24,626,2,2,12.000000,313.000000,28,Graduate,High,Multi-device,5
476059,1,37,2628,1,1,37.000000,2628.000000,54,Graduate,High,Multi-device,4
440568,1,13,240,2,2,6.500000,120.000000,25,Post-Graduate,Medium,Mobile-only,3
431506,1,26,654,2,2,13.000000,327.000000,41,Graduate,Medium,Desktop-only,3
458489,1,134,7201,3,3,44.666667,2400.333333,43,Graduate,High,Multi-device,4
459460,0,55,1626,3,2,27.500000,542.000000,43,Other,Very High,Desktop-only,2
348866,1,17,313,3,3,5.666667,104.333333,40,Graduate,Medium,Multi-device,4
491350,1,157,7706,3,2,78.500000,2568.666667,31,Post-Graduate,Medium,Mobile-only,3
492165,0,18,280,3,2,9.000000,93.333333,43,Graduate,High,Multi-device,4
493602,1,34,846,2,2,17.000000,423.000000,34,Post-Graduate,Medium,Desktop-only,3
411089,1,90,4802,2,2,45.000000,2401.000000,44,Other,Very High,Desktop-only,2
492847,1,78,3424,3,3,26.000000,1141.333333,42,Post-Graduate,Medium,Desktop-only,2
360077,1,60,2452,2,2,30.000000,1226.000000,32,Other,Very High,Mobile-only,2
442811,1,141,6918,3,3,47.000000,2306.000000,47,Post-Graduate,Low,Multi-device,3
486940,1,48,1881,1,1,48.000000,1881.000000,43,Post-Graduate,Medium,Multi-device,3
447844,1,33,1205,2,2,16.500000,602.500000,24,Post-Graduate,High,Desktop-only,3
476982,0,1,11,1,1,1.000000,11.000000,25,Post-Graduate,High,Desktop-only,3
491663,1,16,187,2,2,8.000000,93.500000,26,Graduate,High,Desktop-only,5
462622,1,33,698,2,2,16.500000,349.000000,37,Post-Graduate,Medium,Desktop-only,3
465190,1,98,3871,4,3,32.666667,967.750000,34,Post-Graduate,Medium,Desktop-only,2
447382,1,58,2100,2,2,29.000000,1050.000000,48,Graduate,Medium,Desktop-only,3
449958,1,9,243,3,3,3.000000,81.000000,20,Graduate,High,Multi-device,5
478469,1,74,2655,4,3,24.666667,663.750000,42,Graduate,High,Multi-device,4
426619,1,39,1058,4,4,9.750000,264.500000,36,Graduate,High,Mobile-only,4
464409,0,11,326,1,1,11.000000,326.000000,43,Post-Graduate,Medium,Desktop-only,3
485637,1,36,1285,3,3,12.000000,428.333333,38,Other,Medium,Mobile-only,2
449327,1,23,517,2,2,11.500000,258.500000,21,Post-Graduate,Medium,Desktop-only,3
497914,1,122,4753,4,4,30.500000,1188.250000,33,Graduate,High,Multi-device,3
497247,1,50,2267,2,2,25.000000,1133.500000,42,Other,Very High,Mobile-only,2
498295,1,165,9777,4,4,41.250000,2444.250000,25,Graduate,High,Multi-device,4
483012,1,22,477,3,3,7.333333,159.000000,28,Post-Graduate,Medium,Desktop-only,3
487246,1,110,4788,4,4,27.500000,1197.000000,31,Post-Graduate,Medium,Desktop-only,3
497885,1,26,852,1,1,26.000000,852.000000,39,Graduate,High,Desktop-only,4
5450,1,14,451,1,1,14.000000,451.000000,39,Post-Graduate,Medium,Multi-device,3
11024,1,4,68,1,1,4.000000,68.000000,32,Other,Very High,Multi-device,2
11265,1,13,214,3,3,4.333333,71.333333,34,Graduate,High,Multi-device,5
11486,1,23,641,2,2,11.500000,320.500000,35,Post-Graduate,Medium,Desktop-only,3
15863,0,32,976,2,1,32.000000,488.000000,31,Other,Medium,Desktop-only,3
19959,0,40,1840,1,1,40.000000,1840.000000,25,Other,Low,Multi-device,2
23909,1,48,1681,3,3,16.000000,560.333333,35,Graduate,Very High,Mobile-only,5
23692,1,11,137,2,2,5.500000,68.500000,35,Graduate,Medium,Multi-device,4
24328,1,11,162,2,2,5.500000,81.000000,26,Post-Graduate,High,Multi-device,2
24908,1,7,74,1,1,7.000000,74.000000,27,Graduate,High,Multi-device,4
26367,0,50,1533,4,3,16.666667,383.250000,43,Other,Very High,Mobile-only,2
28766,1,21,477,3,3,7.000000,159.000000,30,Post-Graduate,Medium,Desktop-only,2
32480,1,40,1162,4,3,13.333333,290.500000,41,Graduate,Medium,Multi-device,4
34289,1,38,788,2,2,19.000000,394.000000,21,Graduate,High,Desktop-only,4
36467,1,156,9509,3,3,52.000000,3169.666667,46,Post-Graduate,Medium,Multi-device,3
36490,1,124,6152,3,2,62.000000,2050.666667,33,Post-Graduate,Medium,Desktop-only,3
37596,1,109,6788,3,3,36.333333,2262.666667,43,Post-Graduate,High,Multi-device,4
38681,1,105,3230,4,3,35.000000,807.500000,37,Post-Graduate,Medium,Desktop-only,4
38895,1,86,3361,3,3,28.666667,1120.333333,43,Graduate,High,Multi-device,4
38558,1,23,755,2,2,11.500000,377.500000,35,Post-Graduate,Medium,Desktop-only,3
43260,1,30,1005,3,3,10.000000,335.000000,41,Graduate,High,Multi-device,5
46125,1,1,13,1,1,1.000000,13.000000,21,Graduate,Medium,Multi-device,4
49811,0,32,1087,2,2,16.000000,543.500000,31,High School,Low,Desktop-only,1
52606,1,45,880,3,3,15.000000,293.333333,37,Other,Very High,Desktop-only,2
54760,1,78,4093,2,2,39.000000,2046.500000,36,Graduate,Medium,Desktop-only,2
58807,1,81,4713,2,2,40.500000,2356.500000,39,Other,Very High,Mobile-only,2
59705,1,55,2041,4,4,13.750000,510.250000,34,Graduate,High,Desktop-only,5
58929,1,135,9000,3,2,67.500000,3000.000000,28,Post-Graduate,Medium,Multi-device,3
61588,1,86,3148,3,3,28.666667,1049.333333,46,Post-Graduate,Medium,Desktop-only,3
64959,1,50,1406,3,3,16.666667,468.666667,32,Other,Very High,Desktop-only,5
67758,1,34,866,3,3,11.333333,288.666667,38,Graduate,Medium,Multi-device,4
66247,1,166,9908,4,3,55.333333,2477.000000,46,Graduate,Medium,Mobile-only,5
66782,1,88,3910,4,4,22.000000,977.500000,34,Graduate,Medium,Mobile-only,4
68164,1,46,1321,3,3,15.333333,440.333333,27,Post-Graduate,Medium,Desktop-only,3
75067,1,113,4314,4,3,37.666667,1078.500000,32,Graduate,High,Multi-device,4
78199,1,13,296,2,2,6.500000,148.000000,37,Other,Medium,Mobile-only,2
77844,1,85,5020,2,2,42.500000,2510.000000,29,Graduate,High,Multi-device,5
79588,1,43,1602,2,2,21.500000,801.000000,34,Post-Graduate,Medium,Desktop-only,3
82333,1,25,772,2,2,12.500000,386.000000,34,Post-Graduate,Medium,Desktop-only,1
82134,1,61,1966,3,2,30.500000,655.333333,41,Post-Graduate,Medium,Desktop-only,3
83872,1,20,252,3,3,6.666667,84.000000,40,Graduate,Very High,Multi-device,2
92021,1,72,3210,3,3,24.000000,1070.000000,30,Graduate,High,Multi-device,4
92999,1,57,1944,3,3,19.000000,648.000000,34,Graduate,High,Multi-device,4
95592,1,52,1827,4,4,13.000000,456.750000,35,Graduate,Medium,Multi-device,5
99647,1,71,3017,3,3,23.666667,1005.666667,47,Graduate,Low,Multi-device,4
101080,1,1,5,1,1,1.000000,5.000000,23,Post-Graduate,High,Multi-device,4
102278,1,31,872,2,2,15.500000,436.000000,31,Graduate,Medium,Desktop-only,5
102681,0,35,1298,2,2,17.500000,649.000000,47,Post-Graduate,Medium,Desktop-only,3
107622,1,37,1116,3,3,12.333333,372.000000,28,Post-Graduate,Medium,Desktop-only,3
110005,1,81,4236,3,3,27.000000,1412.000000,40,Other,Very High,Mobile-only,2
109548,1,23,555,3,2,11.500000,185.000000,30,Graduate,High,Desktop-only,5
109738,0,3,44,3,2,1.500000,14.666667,33,Graduate,Medium,Multi-device,4
110695,1,39,1102,3,2,19.500000,367.333333,32,Post-Graduate,Medium,Desktop-only,3
111061,1,23,644,3,3,7.666667,214.666667,41,Graduate,Medium,Multi-device,4
114887,1,52,2355,2,2,26.000000,1177.500000,38,High School,Very High,Mobile-only,2
124637,1,47,1307,4,3,15.666667,326.750000,46,Post-Graduate,Medium,Desktop-only,2
129550,1,152,9798,3,3,50.666667,3266.000000,51,Other,Very High,Desktop-only,2
129117,1,82,3446,2,2,41.000000,1723.000000,39,Post-Graduate,Medium,Multi-device,3
130478,1,28,409,4,3,9.333333,102.250000,29,Graduate,High,Multi-device,4
136639,1,25,474,2,2,12.500000,237.000000,43,Graduate,High,Multi-device,5
140840,1,16,250,2,2,8.000000,125.000000,32,Post-Graduate,Medium,Desktop-only,3
142967,1,70,2581,3,3,23.333333,860.333333,44,Graduate,High,Multi-device,3
148160,1,4,43,2,2,2.000000,21.500000,25,Graduate,High,Multi-device,3
149143,1,42,790,3,3,14.000000,263.333333,52,Graduate,Very High,Multi-device,5
150669,1,3,42,3,3,1.000000,14.000000,44,Graduate,High,Multi-device,3
152439,1,34,986,3,3,11.333333,328.666667,21,Graduate,High,Multi-device,5
151589,0,2,23,2,2,1.000000,11.500000,39,Graduate,Medium,Multi-device,4
154200,1,47,1315,3,3,15.666667,438.333333,36,Graduate,Medium,Multi-device,4
158722,1,72,2476,3,3,24.000000,825.333333,42,Post-Graduate,Medium,Multi-device,3
160723,1,14,201,2,2,7.000000,100.500000,41,Graduate,High,Multi-device,4
163738,1,8,122,2,2,4.000000,61.000000,34,Graduate,High,Desktop-only,4
164166,1,156,9110,4,3,52.000000,2277.500000,40,Post-Graduate,Medium,Desktop-only,3
166017,1,98,3472,3,2,49.000000,1157.333333,36,Graduate,High,Multi-device,4
168090,1,158,8665,4,3,52.666667,2166.250000,38,Post-Graduate,Medium,Desktop-only,3
172550,1,90,3130,4,3,30.000000,782.500000,37,Graduate,Very High,Multi-device,2
172040,0,11,221,2,2,5.500000,110.500000,20,Graduate,High,Multi-device,4
178708,1,120,4663,3,3,40.000000,1554.333333,32,Post-Graduate,Medium,Multi-device,3
183340,1,12,155,2,2,6.000000,77.500000,37,Graduate,Medium,Desktop-only,4
183586,1,5,45,2,2,2.500000,22.500000,21,Post-Graduate,Low,Desktop-only,2
186150,1,15,292,2,2,7.500000,146.000000,34,Post-Graduate,Medium,Mobile-only,3
190659,1,135,7554,3,3,45.000000,2518.000000,37,Post-Graduate,Medium,Desktop-only,2
193705,1,70,2227,4,3,23.333333,556.750000,38,High School,Medium,Multi-device,4
192062,1,25,858,2,2,12.500000,429.000000,29,Graduate,Low,Desktop-only,4
193220,1,68,4443,2,2,34.000000,2221.500000,31,Graduate,High,Multi-device,5
193299,1,40,1494,2,2,20.000000,747.000000,34,Post-Graduate,Low,Desktop-only,3
193968,0,3,33,2,2,1.500000,16.500000,36,Post-Graduate,Medium,Desktop-only,3
197907,1,43,1289,3,3,14.333333,429.666667,39,Graduate,High,Mobile-only,5
199049,1,34,1983,1,1,34.000000,1983.000000,54,Post-Graduate,Medium,Multi-device,3
202985,1,179,10336,4,3,59.666667,2584.000000,34,Graduate,High,Multi-device,5
206819,1,104,5856,3,2,52.000000,1952.000000,43,Post-Graduate,Medium,Desktop-only,2
209103,1,129,7052,3,3,43.000000,2350.666667,26,Other,Very High,Mobile-only,2
213352,1,57,1649,4,3,19.000000,412.250000,47,Graduate,High,Desktop-only,4
214221,1,49,1697,2,2,24.500000,848.500000,37,Graduate,High,Multi-device,5
214311,1,120,5004,4,3,40.000000,1251.000000,38,Other,Very High,Mobile-only,2
215957,1,5,36,2,2,2.500000,18.000000,35,Graduate,High,Multi-device,5
217982,1,94,5251,2,2,47.000000,2625.500000,41,Graduate,Medium,Multi-device,3
219900,1,15,382,1,1,15.000000,382.000000,30,Graduate,High,Mobile-only,5
221331,1,195,9676,4,4,48.750000,2419.000000,49,Post-Graduate,Medium,Desktop-only,2
220748,0,2,22,1,1,2.000000,22.000000,22,Post-Graduate,Medium,Desktop-only,3
222658,1,14,318,1,1,14.000000,318.000000,30,High School,High,Mobile-only,1
222960,1,26,1314,1,1,26.000000,1314.000000,47,High School,Very High,Mobile-only,2
223142,1,32,1594,1,1,32.000000,1594.000000,26,Other,Medium,Desktop-only,3
226725,1,80,4556,2,2,40.000000,2278.000000,43,Other,Very High,Mobile-only,2
230567,1,4,40,2,2,2.000000,20.000000,42,Graduate,High,Multi-device,5
239273,1,98,3255,4,4,24.500000,813.750000,38,Graduate,High,Multi-device,4
242999,1,75,4725,2,2,37.500000,2362.500000,34,Other,Very High,Desktop-only,2
244874,1,1,7,1,1,1.000000,7.000000,51,Other,Very High,Desktop-only,2
243822,1,6,95,2,2,3.000000,47.500000,54,Graduate,High,Multi-device,4
246229,1,104,3852,4,3,34.666667,963.000000,28,Graduate,High,Multi-device,5
269145,1,32,695,2,2,16.000000,347.500000,43,Post-Graduate,High,Desktop-only,3
270876,1,4,34,3,3,1.333333,11.333333,42,Graduate,High,Multi-device,4
270480,1,74,4327,2,2,37.000000,2163.500000,47,Post-Graduate,Medium,Multi-device,5
276674,1,50,1756,3,2,25.000000,585.333333,30,Graduate,High,Multi-device,1
270584,1,135,6785,3,3,45.000000,2261.666667,48,Post-Graduate,Very High,Multi-device,2
273156,1,76,2878,3,3,25.333333,959.333333,41,Post-Graduate,Medium,Desktop-only,3
270557,1,172,9697,4,4,43.000000,2424.250000,37,Post-Graduate,Medium,Desktop-only,3
271853,1,185,9635,4,4,46.250000,2408.750000,30,Post-Graduate,Medium,Desktop-only,3
246830,1,141,7882,3,3,47.000000,2627.333333,39,Post-Graduate,High,Multi-device,3
281920,1,77,3701,3,2,38.500000,1233.666667,42,Graduate,High,Multi-device,4
284294,1,49,2304,2,2,24.500000,1152.000000,27,High School,Low,Mobile-only,1
283532,0,44,1065,4,4,11.000000,266.250000,39,Other,Very High,Desktop-only,2
287254,1,110,6092,3,3,36.666667,2030.666667,26,Other,Very High,Desktop-only,2
292549,1,15,247,3,3,5.000000,82.333333,23,Graduate,High,Multi-device,5
293622,1,74,3290,3,3,24.666667,1096.666667,35,Graduate,High,Multi-device,4
292645,1,85,4164,2,2,42.500000,2082.000000,33,Post-Graduate,High,Desktop-only,3
299842,1,14,458,1,1,14.000000,458.000000,45,Post-Graduate,Medium,Desktop-only,3
282977,1,56,2634,2,2,28.000000,1317.000000,20,Post-Graduate,Medium,Desktop-only,3
302797,1,6,195,1,1,6.000000,195.000000,28,Graduate,Low,Multi-device,3
305269,1,27,1320,1,1,27.000000,1320.000000,42,Graduate,High,Multi-device,4
313978,1,39,1086,3,2,19.500000,362.000000,21,Graduate,High,Multi-device,2
315219,1,41,1156,4,3,13.666667,289.000000,31,Graduate,High,Multi-device,5
304330,0,91,3802,4,3,30.333333,950.500000,29,Post-Graduate,Low,Mobile-only,1
330241,1,34,906,2,1,34.000000,453.000000,38,Graduate,High,Multi-device,5
331414,1,2,23,2,2,1.000000,11.500000,35,Graduate,Medium,Multi-device,5
329895,1,9,117,2,2,4.500000,58.500000,25,Graduate,High,Multi-device,4
327647,1,70,3033,2,2,35.000000,1516.500000,42,Post-Graduate,Medium,Multi-device,3
325627,0,14,259,2,2,7.000000,129.500000,40,Graduate,Low,Desktop-only,4
338765,1,54,1573,3,3,18.000000,524.333333,38,Post-Graduate,High,Multi-device,4
323339,1,6,72,3,3,2.000000,24.000000,30,Graduate,High,Multi-device,5
253623,1,36,1339,2,2,18.000000,669.500000,30,Graduate,Medium,Multi-device,4
254713,1,107,4615,4,4,26.750000,1153.750000,37,Graduate,High,Mobile-only,4
350511,1,53,2127,2,2,26.500000,1063.500000,40,Post-Graduate,Medium,Desktop-only,3
257754,1,49,2852,1,1,49.000000,2852.000000,39,Graduate,High,Multi-device,4
356247,1,34,799,2,2,17.000000,399.500000,49,Post-Graduate,Medium,Desktop-only,3
259016,1,123,6311,3,2,61.500000,2103.666667,28,Graduate,High,Multi-device,4
304398,1,17,200,2,2,8.500000,100.000000,44,Graduate,Low,Multi-device,5
370190,1,96,5400,2,2,48.000000,2700.000000,35,Post-Graduate,Medium,Desktop-only,3
374177,1,81,2285,5,4,20.250000,457.000000,44,Post-Graduate,Medium,Mobile-only,3
361568,1,10,180,3,3,3.333333,60.000000,51,Graduate,Medium,Multi-device,5
313477,1,32,512,4,3,10.666667,128.000000,45,Graduate,High,Multi-device,5
382650,1,29,1062,2,2,14.500000,531.000000,23,Post-Graduate,Medium,Desktop-only,3
362689,1,8,148,1,1,8.000000,148.000000,39,Graduate,High,Multi-device,5
261827,1,100,4101,4,4,25.000000,1025.250000,39,Graduate,High,Multi-device,4
384474,1,37,1141,2,2,18.500000,570.500000,39,Graduate,High,Multi-device,4
368411,1,64,2474,3,3,21.333333,824.666667,24,Graduate,Medium,Multi-device,4
262004,1,27,789,3,3,9.000000,263.000000,31,Graduate,Medium,Multi-device,4
262077,1,21,330,4,3,7.000000,82.500000,38,Post-Graduate,Medium,Multi-device,4
262792,1,50,1048,3,3,16.666667,349.333333,35,Post-Graduate,High,Multi-device,4
263333,1,34,2150,1,1,34.000000,2150.000000,49,Post-Graduate,Medium,Multi-device,3
323053,1,33,940,2,2,16.500000,470.000000,30,Graduate,High,Multi-device,5
76416,1,133,7639,3,2,66.500000,2546.333333,41,Post-Graduate,Medium,Desktop-only,2
241768,1,52,2371,2,2,26.000000,1185.500000,33,Other,Medium,Desktop-only,3
399379,1,78,2355,4,3,26.000000,588.750000,32,Graduate,High,Multi-device,5
402399,1,83,5896,2,2,41.500000,2948.000000,43,Post-Graduate,Medium,Multi-device,3
410249,1,23,357,3,3,7.666667,119.000000,44,Post-Graduate,Medium,Desktop-only,3
372220,1,108,6375,3,2,54.000000,2125.000000,53,Post-Graduate,Low,Mobile-only,5
386657,1,51,2190,2,2,25.500000,1095.000000,37,Graduate,Very High,Multi-device,4
332911,1,84,4093,2,2,42.000000,2046.500000,51,Post-Graduate,Medium,Multi-device,3
265065,1,44,2635,1,1,44.000000,2635.000000,48,Post-Graduate,Medium,Multi-device,3
419661,1,40,1667,2,2,20.000000,833.500000,21,Post-Graduate,Medium,Desktop-only,3
419718,1,128,5049,5,4,32.000000,1009.800000,43,Other,Very High,Multi-device,2
383808,1,8,183,2,2,4.000000,91.500000,28,Post-Graduate,Medium,Desktop-only,3
336693,1,22,707,2,2,11.000000,353.500000,33,Post-Graduate,Medium,Desktop-only,3
384211,1,31,585,2,2,15.500000,292.500000,30,Post-Graduate,High,Multi-device,5
267226,1,36,1015,3,2,18.000000,338.333333,30,Graduate,High,Multi-device,5
265652,1,125,7992,3,3,41.666667,2664.000000,51,Post-Graduate,High,Desktop-only,5
266138,1,42,971,3,3,14.000000,323.666667,23,Graduate,High,Multi-device,5
431913,1,104,5658,3,3,34.666667,1886.000000,30,Post-Graduate,Medium,Desktop-only,3
427572,1,8,283,1,1,8.000000,283.000000,37,Graduate,High,Multi-device,5
432785,1,2,23,2,2,1.000000,11.500000,28,Graduate,High,Multi-device,5
434712,1,40,1120,3,3,13.333333,373.333333,22,Graduate,Medium,Mobile-only,4
386300,1,53,2777,2,2,26.500000,1388.500000,34,Post-Graduate,Very High,Desktop-only,2
402377,1,44,1780,2,2,22.000000,890.000000,40,Graduate,High,Mobile-only,5
411410,1,10,357,1,1,10.000000,357.000000,34,Other,Very High,Mobile-only,1
365705,1,77,2382,3,2,38.500000,794.000000,36,High School,Low,Mobile-only,1
414429,1,4,130,1,1,4.000000,130.000000,28,Graduate,Medium,Multi-device,4
418562,1,40,1150,3,3,13.333333,383.333333,33,Graduate,High,Desktop-only,5
415664,1,13,356,1,1,13.000000,356.000000,33,Post-Graduate,Medium,Desktop-only,3
417111,1,20,552,2,2,10.000000,276.000000,36,Graduate,Very High,Mobile-only,3
412361,1,126,7551,3,3,42.000000,2517.000000,39,High School,Medium,Multi-device,3
452580,1,66,3604,2,2,33.000000,1802.000000,39,Other,Medium,Desktop-only,3
455422,1,14,241,2,2,7.000000,120.500000,30,Other,Very High,Desktop-only,2
423786,1,90,3456,3,2,45.000000,1152.000000,34,Graduate,High,Multi-device,5
373314,1,56,1628,3,3,18.666667,542.666667,54,Graduate,Medium,Multi-device,4
372991,1,61,3602,1,1,61.000000,3602.000000,32,Post-Graduate,Low,Multi-device,4
463257,1,93,5374,2,2,46.500000,2687.000000,41,Other,Very High,Desktop-only,5
431867,1,4,29,1,1,4.000000,29.000000,26,Graduate,High,Multi-device,5
427205,1,8,117,2,2,4.000000,58.500000,37,Post-Graduate,Medium,Desktop-only,3
475671,0,11,201,2,2,5.500000,100.500000,26,High School,Low,Mobile-only,1
441482,1,70,2692,3,3,23.333333,897.333333,30,Graduate,High,Multi-device,4
412662,1,82,2295,5,4,20.500000,459.000000,34,Graduate,Medium,Multi-device,4
478237,1,60,2373,3,3,20.000000,791.000000,47,Graduate,High,Mobile-only,3
488300,1,35,780,3,3,11.666667,260.000000,32,Graduate,High,Multi-device,4
399335,1,8,73,3,3,2.666667,24.333333,35,Graduate,High,Multi-device,4
406878,1,106,5243,3,3,35.333333,1747.666667,39,Graduate,High,Multi-device,4
400048,1,153,8316,4,3,51.000000,2079.000000,46,Post-Graduate,Medium,Multi-device,3
411251,1,46,2417,1,1,46.000000,2417.000000,40,Other,Very High,Mobile-only,2
418865,1,45,1613,3,2,22.500000,537.666667,43,Post-Graduate,Very High,Desktop-only,2
466190,1,18,264,3,3,6.000000,88.000000,38,Graduate,Medium,Desktop-only,3
490675,1,72,3654,2,2,36.000000,1827.000000,52,Post-Graduate,Medium,Desktop-only,3
468532,1,51,1417,4,3,17.000000,354.250000,20,Other,High,Multi-device,4
495295,1,20,607,1,1,20.000000,607.000000,31,Graduate,High,Multi-device,5
427461,1,37,839,2,2,18.500000,419.500000,42,Graduate,High,Multi-device,3
439391,1,20,253,3,3,6.666667,84.333333,29,Graduate,High,Multi-device,4
498049,1,6,89,2,2,3.000000,44.500000,27,Graduate,High,Multi-device,5
362177,1,90,4670,2,2,45.000000,2335.000000,41,Post-Graduate,Medium,Multi-device,3
368505,1,111,5293,3,3,37.000000,1764.333333,39,Post-Graduate,Medium,Multi-device,3
439071,1,29,870,2,2,14.500000,435.000000,29,High School,Low,Mobile-only,1
379341,1,93,5125,2,2,46.500000,2562.500000,40,Post-Graduate,Medium,Multi-device,4
